No,ID,CG,Depth_m,qc_MPa,fs_kPa,u_kPa,Other,qt_MPa,Rf_p,SBT,Ic,gamma_kNm3,sv_kPa,u0_kPa,du_kPa,slv0_kPa,Qt1,Fr_p,Bq,SBTn,n,Cn,Icn,Qtn,U2,IB,MSBTn,KG,EST
1379,14,2,18.54,0.69,11.2,566,2.9,0.92,1.23,4,2.83,16.5,305.91,172.07,393.93,133.84,4.56,1.84,0.65,3,1,0.75,3.18,4.56,2.95,18.58,0,141.0852138,0
1380,14,2,19.14,0.71,11.2,581,3,0.94,1.2,4,2.82,16.5,315.81,177.95,403.05,137.86,4.53,1.8,0.64,3,1,0.73,3.18,4.53,2.89,18.59,0,140.3884956,0
1381,14,2,19.16,0.71,11.4,578,3,0.94,1.21,4,2.82,16.5,316.14,178.15,399.85,137.99,4.53,1.82,0.64,3,1,0.72,3.18,4.53,2.89,18.57,0,140.3884956,0
1382,14,2,19.82,0.71,10.1,608,3.1,0.95,1.04,4,2.78,16.5,327.03,184.62,423.38,142.41,4.41,1.57,0.67,3,1,0.7,3.16,4.41,2.96,18.72,0,134.1488057,0
1383,14,2,20.52,0.72,9.3,613,2.8,0.96,1,4,2.78,16.5,338.58,191.49,421.51,147.09,4.2,1.55,0.68,3,1,0.68,3.18,4.2,2.86,18.57,0,132.6462071,0
1384,14,2,20.58,0.71,9.2,628,2.9,0.96,0.97,4,2.77,16.5,339.57,192.08,435.92,147.49,4.18,1.51,0.69,3,1,0.68,3.17,4.18,2.87,18.59,0,130.5088852,0
1385,14,2,21.06,0.74,11.4,629,3,0.99,1.14,4,2.79,16.5,347.49,196.79,432.21,150.7,4.28,1.76,0.67,3,1,0.66,3.19,4.28,2.87,18.42,0,136.2513127,0
1386,14,2,21.14,0.74,11,635,3,0.99,1.11,4,2.78,16.5,348.81,197.57,437.43,151.24,4.25,1.71,0.67,3,1,0.66,3.19,4.25,2.85,18.44,0,135.5344089,0
1387,14,2,21.4,0.74,10.2,626,3,0.99,1.04,4,2.77,16.5,353.1,200.12,425.88,152.98,4.16,1.62,0.66,3,1,0.65,3.19,4.16,2.75,18.45,0,133.3760546,0
1388,14,2,21.7,0.76,11.4,646,3,1.02,1.12,4,2.77,16.5,358.05,203.07,442.93,154.98,4.29,1.73,0.66,3,1,0.65,3.19,4.29,2.82,18.46,0,136.4900012,0
1389,14,2,21.78,0.76,11.9,639,3.1,1.02,1.18,4,2.79,16.5,359.37,203.85,435.15,155.52,4.24,1.83,0.66,3,1,0.64,3.21,4.24,2.8,18.32,0,138.7657416,0
1390,14,2,21.9,0.76,12,642,3.1,1.02,1.18,4,2.78,16.5,361.35,205.03,436.97,156.32,4.22,1.82,0.66,3,1,0.64,3.21,4.22,2.8,18.3,0,138.274535,0
1391,14,2,22.06,0.76,12.4,653,3.1,1.03,1.2,4,2.79,16.5,363.99,206.6,446.4,157.39,4.21,1.86,0.66,3,1,0.64,3.21,4.21,2.8,18.26,0,138.0287136,0
1392,14,2,22.16,0.78,12.6,644,3.1,1.03,1.22,4,2.79,16.5,365.64,207.58,436.42,158.06,4.23,1.89,0.65,3,1,0.63,3.21,4.23,2.74,18.25,0,138.5202109,0
1393,14,2,22.32,0.77,15.4,608,1.7,1.02,1.39,4,2.82,16.5,368.28,209.15,398.85,159.13,4.07,2.17,0.64,3,1,0.63,3.26,4.07,2.62,17.85,0,143.3684782,0
1394,14,2,22.34,0.77,14.5,645,2.8,1.02,1.4,4,2.82,16.5,368.61,209.35,435.65,159.26,4.07,2.2,0.64,3,1,0.63,3.26,4.07,2.62,17.82,0,143.3684782,0
1395,14,2,22.52,0.78,11.8,648,2.8,1.04,1.14,4,2.77,16.5,371.58,211.11,436.89,160.47,4.15,1.77,0.66,3,1,0.62,3.21,4.15,2.76,18.29,0,136.5507032,0
1396,14,2,22.54,0.78,11.9,657,2.8,1.04,1.12,4,2.77,16.5,371.91,211.31,445.69,160.6,4.15,1.75,0.66,3,1,0.62,3.21,4.15,2.74,18.31,0,136.5507032,0
1397,14,2,22.66,0.78,12.3,648,2.9,1.05,1.16,4,2.77,16.5,373.89,212.48,435.52,161.41,4.16,1.81,0.66,3,1,0.62,3.21,4.16,2.74,18.27,0,136.7974073,0
1398,14,2,22.96,0.79,12.9,687,2.9,1.06,1.22,4,2.78,16.5,378.84,215.43,471.57,163.41,4.16,1.9,0.67,3,1,0.61,3.22,4.16,2.8,18.18,0,138.5408559,0
1399,14,2,23.4,0.79,13.1,677,3,1.07,1.25,4,2.78,16.5,386.1,219.74,457.26,166.36,4.11,1.95,0.67,3,1,0.6,3.23,4.11,2.76,18.08,0,139.0398322,0
1400,14,2,23.5,0.8,12.9,669,3,1.07,1.2,4,2.77,16.5,387.75,220.72,448.28,167.03,4.09,1.88,0.66,3,1,0.6,3.23,4.09,2.69,18.13,0,138.5320782,0
1401,14,2,24.04,0.82,14.4,687,3.1,1.09,1.3,4,2.78,16.5,396.66,226.02,460.98,170.64,4.09,2.04,0.65,3,1,0.59,3.24,4.09,2.67,17.98,0,140.2976348,0
1402,14,2,24.36,0.82,14.8,699,3,1.11,1.32,4,2.78,16.5,401.94,229.16,469.84,172.78,4.08,2.07,0.66,3,1,0.58,3.25,4.08,2.71,17.94,0,141.8250649,0
1403,14,2,24.58,0.82,13.6,700,3,1.1,1.22,4,2.76,16.5,405.57,231.32,468.68,174.25,4,1.93,0.67,3,1,0.57,3.24,4,2.66,18.01,0,137.9757813,0
1404,14,2,24.68,0.83,12.4,692,3,1.11,1.13,4,2.74,16.5,407.22,232.3,459.7,174.92,4,1.78,0.66,3,1,0.57,3.22,4,2.62,18.15,0,134.524957,0
1405,14,2,24.98,0.84,14.2,695,3,1.12,1.25,4,2.76,16.5,412.17,235.24,459.76,176.93,4,1.98,0.64,3,1,0.57,3.24,4,2.57,17.97,0,137.9757813,0
1406,14,2,25.12,0.84,13.7,683,3.1,1.11,1.24,4,2.76,16.5,414.48,236.62,446.38,177.86,3.91,1.98,0.65,3,1,0.56,3.25,3.91,2.53,17.89,0,137.3695377,0
1407,14,2,25.18,0.83,13.6,688,3.1,1.11,1.24,4,2.76,16.5,415.47,237.21,450.79,178.26,3.87,1.99,0.65,3,1,0.56,3.26,3.87,2.53,17.85,0,138.0514881,0
1408,14,2,25.2,0.83,13.8,689,3.1,1.11,1.24,4,2.76,16.5,415.8,237.4,451.6,178.4,3.88,1.99,0.65,3,1,0.56,3.26,3.88,2.53,17.86,0,138.3189434,0
1409,14,2,25.28,0.84,13.7,688,3.1,1.11,1.23,4,2.76,16.5,417.12,238.19,449.81,178.93,3.88,1.97,0.65,3,1,0.56,3.25,3.88,2.52,17.88,0,136.5782874,0
1410,14,2,25.32,0.83,13.5,696,3.1,1.11,1.22,4,2.76,16.5,417.78,238.58,457.42,179.2,3.85,1.96,0.65,3,1,0.56,3.26,3.85,2.52,17.86,0,137.5160584,0
1411,14,2,25.34,0.83,13.3,690,3.1,1.11,1.22,4,2.76,16.5,418.11,238.78,451.22,179.33,3.85,1.96,0.65,3,1,0.56,3.26,3.85,2.52,17.86,0,137.5160584,0
1412,14,2,25.44,0.83,13.6,700,3.1,1.11,1.23,4,2.76,16.5,419.76,239.76,460.24,180,3.83,1.98,0.66,3,1,0.56,3.26,3.83,2.52,17.83,0,136.9799329,0
1413,14,2,25.5,0.82,13.7,692,3.1,1.1,1.23,4,2.76,16.5,420.75,240.34,451.66,180.41,3.76,1.99,0.67,3,1,0.55,3.27,3.76,2.52,17.76,0,136.8197373,0
1414,14,2,25.58,0.83,12.9,697,3.1,1.1,1.16,4,2.75,16.5,422.07,241.13,455.87,180.94,3.77,1.88,0.66,3,1,0.55,3.26,3.77,2.49,17.87,0,135.3673357,0
1415,14,2,25.66,0.84,12.5,678,3.1,1.11,1.12,4,2.74,16.5,423.39,241.91,436.09,181.48,3.8,1.81,0.64,3,1,0.55,3.25,3.8,2.43,17.95,0,134.4607613,0
1416,14,2,25.8,0.83,13.1,685,3.1,1.11,1.17,4,2.75,16.5,425.7,243.29,441.71,182.41,3.75,1.9,0.66,3,1,0.55,3.26,3.75,2.47,17.82,0,134.8283809,0
1417,14,2,25.92,0.83,13.1,723,3.2,1.12,1.16,4,2.75,16.5,427.68,244.47,478.53,183.21,3.76,1.88,0.69,3,1,0.55,3.26,3.76,2.59,17.85,0,135.0979479,0
1418,15,3,0.5,1.01,46.31,-30,0,1.17,4.31,3,3.04,16,8,0,-30,8,145,4.34,-0.03,5,0.78,7.13,2.42,82.69,-4,21.63,0,459.1807266,1
1419,15,3,1.7,4.18,116.13,-40,0,4.6,2.61,5,2.44,16,27.2,0,-40,27.2,167.97,2.62,-0.01,5,0.69,2.45,2.17,112.03,-1.47,33.55,0,420.1406074,1
1420,15,3,2.1,3.47,80.16,-40,0,3.46,2.11,5,2.48,16,33.6,1.08,-41.08,32.52,105.48,2.13,-0.01,5,0.71,2.22,2.22,76.19,-1.26,37.13,0,335.210325,1
1421,15,3,2.6,2.32,36.03,0,0,2.29,1.86,4,2.59,16,41.6,6.46,-6.46,35.14,63.97,1.9,0,5,0.75,2.2,2.32,49.37,-0.24,36.3,0,274.7838805,0
1422,15,3,2.65,2.15,28.83,10,0,2.38,1.63,4,2.54,16,42.4,7,3,35.4,65.96,1.66,0,5,0.74,2.15,2.28,50.16,-0.03,39.27,0,264.3394931,0
1423,15,3,2.8,2.12,41.71,20,0,2.37,1.7,4,2.55,16,44.8,8.62,11.38,36.18,64.33,1.73,0,5,0.74,2.13,2.3,49.53,0.26,38.2,0,268.5623651,0
1424,15,3,3.95,1.23,19.78,170,0,1.14,1.73,4,2.82,16,63.2,21,149,42.2,25.54,1.83,0.14,5,0.86,2.09,2.58,22.55,3.58,29.23,0,212.2041225,0
1425,15,3,4.05,0.75,13.86,220,0,0.88,1.77,4,2.93,16,64.8,22.08,197.92,42.72,19.06,1.91,0.24,4,0.9,2.14,2.69,17.43,4.63,26.55,0,201.0791067,0
1426,15,3,5.3,0.53,11.72,-20,0,0.64,1.54,3,3.02,16,84.8,35.54,-55.54,49.26,11.18,1.78,0.24,4,0.96,1.97,2.84,10.86,2.65,23.35,0,170.5164474,0
1427,15,3,5.85,0.4,5.74,350,0,0.5,1.12,3,3.06,16,93.6,41.46,308.54,52.14,7.72,1.38,0.77,4,0.99,1.9,2.92,7.66,5.96,21.93,0,145.2330588,0
1428,15,3,6.15,0.41,14.12,370,0,0.54,2.52,3,3.18,16,98.4,44.69,325.31,53.71,8.31,3.08,0.46,3,1,1.86,3.07,8.31,3.82,19.16,0,186.67866,0
1429,15,3,6.25,0.66,11.32,120,0,0.55,2.12,3,3.14,16,100,45.77,74.23,54.23,8.38,2.59,0.36,3,1,1.84,3.03,8.38,3.03,20.05,0,178.5775749,0
1430,15,3,7.7,0.52,5.38,410,0,0.62,0.87,4,2.92,16,123.2,61.38,348.62,61.82,8.04,1.09,0.7,4,0.97,1.6,2.86,7.93,5.61,22.8,0,138.1493346,0
1431,15,3,8.1,0.57,4.6,420,0,0.66,0.87,4,2.89,16,129.6,65.69,354.31,63.91,8.36,1.07,0.58,4,0.97,1.54,2.84,8.24,4.86,23.13,0,138.6242839,0
1432,15,3,9.3,0.58,7.32,430,0,0.68,1.05,4,2.92,16,148.8,78.62,351.38,70.18,7.55,1.35,0.66,4,1,1.42,2.92,7.55,4.98,21.88,0,143.6660399,0
1433,15,3,10.35,0.58,8.7,440,0,0.71,1.4,3,2.96,16,165.6,89.92,350.08,75.68,7.19,1.83,0.64,3,1,1.32,3,7.19,4.63,20.67,0,153.2641478,0
1434,15,3,11,0.66,9.8,480,0,0.79,1.25,4,2.9,16,176,96.92,383.08,79.08,7.73,1.62,0.62,3,1,1.26,2.95,7.73,4.79,21.49,0,151.889771,0
1435,15,3,11.3,0.71,11.28,470,0,0.8,1.31,4,2.9,16,180.8,100.15,369.85,80.65,7.7,1.69,0.61,3,1,1.24,2.96,7.7,4.71,21.33,0,153.3776046,0
1436,15,3,12,0.78,10.34,500,0,0.86,1.22,4,2.86,16,192,107.69,392.31,84.31,7.97,1.57,0.58,4,1,1.19,2.93,7.97,4.61,21.78,0,151.5261707,0
1437,15,3,12.25,0.71,9.96,490,0,0.83,1.29,4,2.88,16,196,110.38,379.62,85.62,7.35,1.69,0.6,3,1,1.17,2.98,7.35,4.39,21.06,0,151.9180619,0
1438,15,3,13.05,0.73,11.56,510,0,0.85,1.23,4,2.86,16,208.8,119,391,89.8,7.2,1.63,0.6,3,1,1.11,2.98,7.2,4.33,21.04,0,149.5868026,0
1439,15,3,13.25,0.74,10.54,510,0,0.86,1.22,4,2.86,16,212,121.15,388.85,90.85,7.13,1.62,0.6,3,1,1.1,2.98,7.13,4.3,21.01,0,148.4947346,0
1440,15,3,13.5,0.76,9.64,540,0,0.9,1.21,4,2.84,16,216,123.85,416.15,92.15,7.46,1.59,0.58,3,1,1.09,2.96,7.46,4.36,21.32,0,149.7780002,0
1441,17,2,1.95,39.05,243.33,-37.14,0,38.72,0.64,6,1.36,16,31.2,19.13,-56.27,12.07,3204.92,0.64,0,7,0.31,1.92,1.19,744.04,-2.82,137.81,7,502.4479979,1
1442,17,2,2.2,13.72,164.42,-53.96,0,13.84,0.96,6,1.8,16,35.2,21.58,-75.54,13.62,1013.82,0.96,0,6,0.44,2.41,1.53,332.66,-5.05,88.02,7,422.5657995,1
1443,17,2,2.5,3.33,114.53,-61.47,0,5.75,1.73,5,2.25,16,40,24.52,-85.99,15.47,368.73,1.74,-0.02,6,0.59,2.99,1.91,170.85,-6.3,49.26,7,414.8156609,1
1444,17,2,2.8,0.98,28.73,-46.84,0,1.73,3,4,2.81,16,44.8,27.47,-74.31,17.33,97.37,3.08,-0.03,5,0.77,3.83,2.38,64.67,-3.24,27.75,5,363.0120594,1
1445,17,2,3.15,0.37,10.73,53.44,0,0.38,2.77,3,3.34,16,50.4,30.9,22.54,19.5,16.76,3.2,0.06,4,0.95,4.72,2.86,15.42,1.02,21.3,3,227.4873163,0
1446,17,2,3.25,0.38,10.05,58.75,0,0.38,2.61,3,3.32,16,52,31.88,26.87,20.12,16.52,3.01,0.08,4,0.95,4.56,2.85,15.14,1.38,21.74,2,221.5584475,0
1447,17,2,4,0.25,5.36,125.13,0,0.26,2.02,3,3.42,16,64,39.24,85.89,24.76,7.98,2.68,0.41,3,1,4.04,3.05,7.98,3.31,19.68,2,176.5615267,0
1448,17,2,4.4,0.23,4.6,140.27,0,0.25,1.85,3,3.41,16,70.4,43.16,97.11,27.24,6.71,2.57,0.53,3,1,3.67,3.11,6.71,3.59,19.16,2,167.2768328,0
1449,17,2,4.45,0.22,4.88,142.09,0,0.25,1.83,3,3.41,16,71.2,43.65,98.44,27.55,6.6,2.55,0.55,3,1,3.63,3.11,6.6,3.66,19.12,2,165.2159069,0
1450,17,2,4.6,0.24,5.08,154.38,0,0.28,1.89,3,3.39,16,73.6,45.13,109.25,28.47,7.08,2.58,0.54,3,1,3.51,3.09,7.08,3.83,19.35,2,169.7926358,0
1451,17,2,5.3,0.24,6.8,186.08,0,0.28,2.53,3,3.44,16,84.8,51.99,134.09,32.81,5.83,3.66,0.69,3,1,3.05,3.24,5.83,4.04,17.34,2,177.4783257,0
1452,17,2,5.4,0.23,6.89,186.47,0,0.27,2.51,3,3.45,16,86.4,52.97,133.5,33.43,5.56,3.68,0.73,3,1,2.99,3.26,5.56,4.03,17.2,2,175.6709705,0
1453,17,2,5.8,0.23,6.61,202.13,0,0.27,2.58,3,3.46,16,92.8,56.9,145.23,35.9,4.89,3.95,0.81,3,1,2.79,3.32,4.89,3.94,16.67,2,172.1375238,0
1454,17,2,6.25,0.25,6.61,223.22,0,0.29,2.29,3,3.4,16,100,61.31,161.91,38.69,4.93,3.49,0.82,3,1,2.58,3.29,4.93,4.06,17.12,2,166.7358917,0
1455,17,2,6.3,0.24,6.7,218.69,0,0.29,2.33,3,3.41,16,100.8,61.8,156.89,39,4.76,3.59,0.85,3,1,2.56,3.31,4.76,4.03,16.95,2,166.5708959,0
1456,17,2,6.35,0.24,6.8,215.07,0,0.28,2.33,3,3.41,16,101.6,62.29,152.78,39.31,4.64,3.63,0.86,3,1,2.54,3.32,4.64,4.01,16.85,2,165.4940531,0
1457,17,2,6.45,0.23,6.42,223.09,0,0.28,2.35,3,3.42,16,103.2,63.27,159.82,39.93,4.41,3.72,0.9,3,1,2.5,3.35,4.41,3.98,16.67,2,165.4713648,0
1458,17,2,7.25,0.22,5.46,234.74,0,0.27,2.16,3,3.42,16,116,71.12,163.62,44.88,3.39,3.8,1.13,3,1,2.23,3.45,3.39,3.84,16.16,2,154.1855522,0
1459,17,2,7.35,0.21,4.98,244.7,0,0.26,2.03,3,3.43,16,117.6,72.1,172.6,45.5,3.03,3.77,1.24,3,1,2.2,3.49,3.03,3.74,16,2,149.099394,0
1460,17,2,8.25,0.26,5.55,255.7,0,0.31,1.8,3,3.32,16,132,80.93,174.77,51.07,3.58,3.1,1.05,3,1,1.96,3.38,3.58,3.77,16.75,2,146.9962234,0
1461,17,2,9,0.31,7.09,281.97,0,0.38,1.86,3,3.26,16,144,88.29,193.68,55.71,4.18,3.01,0.84,3,1,1.8,3.32,4.18,3.51,17.18,2,153.0298379,0
1462,17,2,9.25,0.33,6.22,308.5,0,0.38,1.62,3,3.23,16,148,90.74,217.76,57.26,4.05,2.65,0.91,3,1,1.75,3.3,4.05,3.7,17.4,2,145.7085963,0
1463,17,2,9.3,0.34,6.22,291.41,0,0.39,1.63,3,3.22,16,148.8,91.23,200.18,57.57,4.11,2.65,0.89,3,1,1.74,3.3,4.11,3.67,17.44,2,147.3246009,0
1464,17,2,9.55,0.34,7.37,281.32,0,0.39,1.79,3,3.24,16,152.8,93.69,187.63,59.11,3.93,2.96,0.86,3,1,1.69,3.34,3.93,3.37,17.06,2,149.8608942,0
1465,17,2,9.95,0.33,6.32,314.97,0,0.39,1.63,3,3.22,16,159.2,97.61,217.36,61.59,3.82,2.74,0.9,3,1,1.62,3.33,3.82,3.43,17.18,2,144.8576479,0
1466,17,2,10.25,0.38,7.09,302.54,0,0.43,1.6,3,3.18,16,164,100.55,201.99,63.45,4.2,2.59,0.82,3,1,1.58,3.28,4.2,3.43,17.56,2,145.9926107,0
1467,17,2,10.35,0.38,7.18,326.23,0,0.44,1.6,3,3.17,16,165.6,101.53,224.7,64.07,4.31,2.56,0.76,3,1,1.56,3.27,4.31,3.29,17.66,2,146.9778396,0
1468,17,2,11.2,0.38,7.76,349.39,0,0.47,1.57,3,3.14,16,179.2,109.87,239.52,69.33,4.22,2.53,0.79,3,1,1.44,3.28,4.22,3.34,17.62,2,146.5137031,0
1469,17,2,11.4,0.4,7.09,338.26,0,0.46,1.52,3,3.14,16,182.4,111.83,226.43,70.57,3.96,2.52,0.87,3,1,1.42,3.3,3.96,3.42,17.45,2,143.2733107,0
1470,17,2,11.95,0.41,8.04,363.88,0,0.48,1.68,3,3.15,16,191.2,117.23,246.65,73.97,3.9,2.8,0.84,3,1,1.35,3.33,3.9,3.29,17.18,2,147.1269941,0
1471,17,2,13.75,0.47,7.76,438.15,0,0.56,1.43,3,3.05,16,220,134.89,303.26,85.11,3.99,2.35,0.87,3,1,1.17,3.28,3.99,3.47,17.63,2,140.4829372,0
1472,17,2,14.2,0.48,7.76,444.76,0,0.57,1.41,3,3.04,16,227.2,139.3,305.46,87.9,3.93,2.33,0.87,3,1,1.14,3.28,3.93,3.4,17.6,2,138.8955461,0
1473,17,2,14.4,0.48,8.43,432.85,0,0.57,1.44,3,3.05,16,230.4,141.26,291.59,89.14,3.86,2.4,0.85,3,1,1.12,3.3,3.86,3.29,17.49,2,140.5511442,0
1474,17,2,14.65,0.49,7.95,442.68,0,0.58,1.33,3,3.03,16,234.4,143.72,298.96,90.68,3.84,2.23,0.86,3,1,1.1,3.28,3.84,3.3,17.62,2,136.5030406,0
1475,17,2,14.85,0.49,7.76,467.8,0,0.56,1.27,3,3.03,16,237.6,145.68,322.12,91.92,3.53,2.2,0.95,3,1,1.09,3.31,3.53,3.36,17.4,2,133.1143684,0
1476,17,2,15.3,0.52,7.09,448.38,0,0.61,1.13,3,2.98,16,244.8,150.09,298.29,94.71,3.87,1.88,0.8,3,1,1.06,3.25,3.87,3.09,17.95,1,132.1834646,0
1477,17,2,15.8,0.57,6.61,483.84,0,0.66,0.97,4,2.92,16,252.8,155,328.84,97.8,4.17,1.57,0.81,3,1,1.02,3.18,4.17,3.36,18.51,1,127.9369368,0
1478,17,2,15.85,0.57,4.69,483.32,0,0.64,1.01,4,2.94,16,253.6,155.49,327.83,98.11,3.94,1.67,0.84,3,1,1.02,3.22,3.94,3.3,18.2,1,128.9781292,0
1479,17,2,15.9,0.56,5.46,471.03,0,0.62,1.01,4,2.95,16,254.4,155.98,315.05,98.42,3.72,1.72,0.86,3,1,1.02,3.24,3.72,3.2,17.96,1,126.7071469,0
1480,17,2,16.45,0.58,7.09,496.13,0,0.67,1.07,4,2.93,16,263.2,161.37,334.76,101.83,3.95,1.77,0.83,3,1,0.98,3.23,3.95,3.27,18.12,1,130.8704901,0
1481,17,2,16.5,0.56,7.18,496.26,0,0.67,1.07,4,2.93,16,264,161.86,334.4,102.13,3.94,1.78,0.83,3,1,0.98,3.23,3.94,3.25,18.1,1,130.6219231,0
1482,17,2,16.8,0.58,7.66,483.96,0,0.68,1.12,4,2.93,16,268.8,164.81,319.15,103.99,3.98,1.84,0.78,3,1,0.96,3.23,3.98,3.09,18.08,1,131.6152494,0
1483,17,2,17.8,0.6,8.43,512.31,0,0.71,1.17,4,2.92,16,284.8,174.62,337.69,110.18,3.88,1.96,0.81,3,1,0.91,3.25,3.88,3.16,17.89,1,132.4395514,0
1484,17,2,17.85,0.6,8.43,528.48,0,0.71,1.18,4,2.92,16,285.6,175.11,353.37,110.49,3.86,1.97,0.82,3,1,0.91,3.26,3.86,3.16,17.86,1,133.6085914,0
1485,17,2,18,0.61,8.52,530.42,0,0.72,1.19,4,2.92,16,288,176.58,353.84,111.42,3.88,1.98,0.82,3,1,0.9,3.26,3.88,3.2,17.87,1,134.1274603,0
1486,17,2,18.7,0.6,7.37,536.89,0,0.71,1.11,4,2.91,16,299.2,183.45,353.44,115.75,3.58,1.91,0.84,3,1,0.86,3.28,3.58,2.99,17.67,1,129.5108569,0
1487,17,2,19.3,0.65,7.37,553.32,0,0.78,0.94,4,2.85,16,308.8,189.33,363.99,119.47,3.93,1.55,0.72,3,1,0.84,3.2,3.93,2.85,18.3,1,125.5128872,0
1488,17,2,19.4,0.7,6.42,510.23,0,0.8,0.95,4,2.84,16,310.4,190.31,319.92,120.09,4.04,1.55,0.7,3,1,0.83,3.19,4.04,2.83,18.41,1,126.5260444,0
1489,17,2,19.7,0.71,8.04,514.76,0,0.82,1.01,4,2.84,16,315.2,193.26,321.5,121.94,4.17,1.64,0.65,3,1,0.82,3.19,4.17,2.73,18.44,1,129.5674609,0
1490,17,2,20.25,0.72,8.04,610.39,0,0.89,0.9,4,2.79,16,324,198.65,411.74,125.35,4.52,1.41,0.71,3,1,0.8,3.13,4.52,3.23,19.01,1,127.5697584,0
1491,17,2,20.45,0.78,7.57,522.14,0,0.92,0.84,4,2.76,16,327.2,200.61,321.53,126.59,4.65,1.31,0.59,3,1,0.79,3.11,4.65,2.74,19.25,1,127.0526189,0
1492,17,2,20.8,0.74,9.58,532.62,0,0.94,0.97,4,2.78,16,332.8,204.05,328.57,128.75,4.75,1.5,0.59,3,1,0.78,3.12,4.75,2.79,19.13,1,130.7416959,0
1493,17,2,20.85,0.86,9.58,575.59,0,0.93,0.98,4,2.78,16,333.6,204.54,371.05,129.06,4.64,1.52,0.6,3,1,0.77,3.13,4.64,2.79,19,1,130.1015265,0
1494,17,2,21.5,0.74,9.48,681.17,0,0.89,1.07,4,2.82,16,344,210.91,470.26,133.08,4.07,1.75,0.87,3,1,0.75,3.21,4.07,3.52,18.25,1,130.4937507,0
1495,17,2,22.35,0.8,10.34,684.15,0,0.92,1.12,4,2.82,16,357.6,219.25,464.9,138.35,4.04,1.84,0.84,3,1,0.72,3.22,4.04,3.39,18.14,1,131.4255886,0
1496,17,2,22.6,0.79,10.44,686.1,0,0.93,1.1,4,2.81,16,361.6,221.71,464.39,139.89,4.04,1.81,0.83,3,1,0.71,3.22,4.04,3.37,18.17,1,131.4255886,0
1497,17,2,23.2,0.79,10.05,695.28,0,0.93,1.12,4,2.81,16,371.2,227.59,467.69,143.61,3.89,1.86,0.84,3,1,0.7,3.24,3.89,3.28,17.99,1,131.0255852,0
1498,17,2,23.4,0.77,10.63,686.1,0,0.93,1.13,4,2.81,16,374.4,229.55,456.55,144.85,3.8,1.89,0.85,3,1,0.69,3.25,3.8,3.25,17.88,1,130.3861928,0
1499,17,2,23.9,0.82,9.96,724.14,0,0.96,1.07,4,2.79,16,382.4,234.46,489.68,147.94,3.87,1.79,0.85,3,1,0.68,3.24,3.87,3.29,18.03,1,130.5200197,0
1500,17,2,24.25,0.81,9.38,733.33,0,0.95,1.01,4,2.78,16,388,237.89,495.44,150.11,3.74,1.7,0.88,3,1,0.67,3.24,3.74,3.31,18,1,127.2177202,0
1501,17,2,25.1,0.84,11.11,743.16,0,0.99,1.11,4,2.78,16,401.6,246.23,496.93,155.37,3.78,1.87,0.86,3,1,0.64,3.25,3.78,3.26,17.88,1,129.8711711,0
1502,17,2,25.5,0.83,10.34,753.51,0,0.98,1.05,4,2.78,16,408,250.15,503.36,157.84,3.63,1.8,0.88,3,1,0.63,3.26,3.63,3.2,17.81,1,127.5921265,0
1503,17,2,25.9,0.85,10.92,776.67,0,1.02,1.14,4,2.78,16,414.4,254.08,522.59,160.32,3.77,1.93,0.86,3,1,0.62,3.26,3.77,3.25,17.82,1,131.2652952,0
1504,17,2,26.15,0.86,11.3,783.15,0,1.03,1.12,4,2.77,16,418.4,256.53,526.62,161.87,3.78,1.89,0.85,3,1,0.62,3.26,3.78,3.22,17.87,1,131.5263466,0
1505,17,2,26.35,0.88,10.34,802.69,0,1.03,1.04,4,2.76,16,421.6,258.49,544.2,163.11,3.74,1.76,0.88,3,1,0.61,3.25,3.74,3.3,17.94,1,128.8390781,0
1506,17,2,26.65,0.87,11.49,783.02,0,1.02,1.13,4,2.77,16,426.4,261.44,521.58,164.96,3.63,1.93,0.88,3,1,0.61,3.28,3.63,3.19,17.7,1,130.8651104,0
1507,17,2,27.35,0.89,12.07,782.89,0,1.04,1.14,4,2.77,16,437.6,268.3,514.59,169.3,3.57,1.97,0.85,3,1,0.59,3.29,3.57,3.05,17.61,1,130.8865647,0
1508,17,2,27.6,0.87,11.49,788.45,0,1.04,1.11,4,2.77,16,441.6,270.76,517.69,170.84,3.5,1.93,0.86,3,1,0.59,3.29,3.5,3.01,17.59,1,128.9570056,0
1509,17,2,27.8,0.87,11.01,779.13,0,1.06,1.07,4,2.75,16,444.8,272.72,506.41,172.08,3.55,1.86,0.85,3,1,0.58,3.28,3.55,3.03,17.69,1,128.6960364,0
1510,17,2,28,0.91,12.26,797.9,0,1.07,1.13,4,2.76,16,448,274.68,523.22,173.32,3.57,1.94,0.85,3,1,0.58,3.28,3.57,3.03,17.63,1,129.2394405,0
1511,17,2,28.05,0.9,11.87,789.23,0,1.07,1.11,4,2.75,16,448.8,275.17,514.06,173.63,3.59,1.92,0.85,3,1,0.58,3.28,3.59,3.04,17.68,1,129.7820839,0
1512,17,2,28.15,0.93,11.2,820.03,0,1.08,1.08,4,2.75,16,450.4,276.15,543.88,174.25,3.59,1.86,0.85,3,1,0.57,3.27,3.59,3.03,17.73,1,128.1488589,0
1513,17,2,28.45,0.95,12.45,819.51,0,1.1,1.11,4,2.74,16,455.2,279.09,540.42,176.1,3.68,1.89,0.83,3,1,0.57,3.27,3.68,3.06,17.77,1,130.5508702,0
